"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Pune,  India","Pune"," India","Pune, Pune District, Maharashtra, India","18.521428","73.8544541","0.0","0.0","0","13"
"Hyderabad,  India","Hyderabad"," India","Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India","17.360589","78.4740613","30.225","1010.873","0","1"
"Mumbai,  India","Mumbai"," India","Mumbai, Mumbai Suburban, Maharashtra, India","19.0759899","72.8773928","35.855","1199.178","0","5"
"Pilani,  India","Pilani"," India","Pilani, Surajgarh Tehsil, Jhunjhunun, Rajasthan, 333031, India","28.3622661","75.6042342","462.566","2217.324","1","0"
"Thiruvananthapuram,  India","Thiruvananthapuram"," India","Thiruvananthapuram, Kerala, India","8.576970549999999","77.05012463730725","474.132","2316.655","1","0"
"Roorkee,  India","Roorkee"," India","Roorkee, Haridwar, Uttarakhand, 247667, India","29.8693496","77.8902124","513.233","2652.459","1","0"
"Chennai,  India","Chennai"," India","Chennai, Chennai District, Tamil Nadu, India","13.0836939","80.270186","823.408","3658.019","2","0"
"Delhi,  India","Delhi"," India","Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India","28.6517178","77.2219388","957.122","4709.374","2","0"
"Chiang Mai,  Thailand","Chiang Mai"," Thailand","Chiang Mai, Saraphi District, Chiang Mai Province, 4452, Thailand","18.7882778","98.9868056","968.098","5291.454","1","0"
"Xingjiang,  China","Xingjiang"," China","Xingjiang, Xingguo County, Ganzhou, Jiangxi, China","26.493227","115.773331","1446.135","8753.518","1","0"
"Kumamoto Prefecture,  Japan","Kumamoto Prefecture"," Japan","Kumamoto Prefecture, Japan","32.6450475","130.6341345","1917.533","11675.253","1","0"
"Budapest,  Hungary","Budapest"," Hungary","Budapest, V. kerület, Central Hungary, Hungary","47.4983815","19.0404707","1931.578","11762.3","1","0"
"Cagliari,  Italy","Cagliari"," Italy","Cagliari, Sardinia, Italy","39.2169525","9.1128513","2152.542","13131.842","1","0"
"Perth,  Australia","Perth"," Australia","Perth, City of Perth, Western Australia, 6000, Australia","-31.9527121","115.8604796","2349.942","14355.33","1","0"
"London,  United Kingdom","London"," United Kingdom","London, Greater London, England, United Kingdom","51.5073219","-0.1276474","2391.275","14611.515","1","0"
"Nanjing,  China","Nanjing"," China","Nanjing, Nanjing City, Jiangsu, 210008, China","32.0609736","118.7916458","3116.378","18896.062","2","0"
"New York,  United States","New York"," United States","New York, United States","40.7127281","-74.0060152","4112.225","25277.989","1","0"
"Milwaukee,  United States","Milwaukee"," United States","Milwaukee, Milwaukee County, Wisconsin, United States","43.0349931","-87.922497","4203.242","25842.119","1","0"
"Oberlin,  United States","Oberlin"," United States","Oberlin, Lorain County, Ohio, 44074, United States","41.2939386","-82.2173786","4203.303","25842.493","1","0"
"Charlottesville,  United States","Charlottesville"," United States","Charlottesville, Virginia, United States","38.029306","-78.4766781","4259.199","26188.937","1","0"
"Paris,  France","Paris"," France","Paris, Ile-de-France, Metropolitan France, France","48.8566969","2.3514616","4666.016","28500.744","2","0"
"Lafayette,  United States","Lafayette"," United States","Lafayette, Lafayette Parish, Louisiana, United States","30.2240897","-92.0198427","4676.543","28775.645","1","0"
"Orléans,  France","Orléans"," France","Orléans, Loiret, Centre-Loire Valley, Metropolitan France, France","47.9027336","1.9086066","4686.262","28626.231","2","0"
"Beijing,  China","Beijing"," China","Beijing, Dongcheng District, Beijing, 100010, China","39.906217","116.3912757","6204.991","37620.032","4","0"
"Canberra,  Australia","Canberra"," Australia","Canberra, District of Canberra Central, Australian Capital Territory, 2601, Australia","-35.2975906","149.1012676","6470.596","39685.567","2","0"
"Dwingeloo,  Netherlands","Dwingeloo"," Netherlands","Dwingeloo, Westerveld, Drenthe, Netherlands","52.8333065","6.3669419","6754.351","41234.629","3","0"
"Cape Town,  South Africa","Cape Town"," South Africa","Cape Town, City of Cape Town, Western Cape, 8001, South Africa","-33.928992","18.417396","8109.39","49633.188","3","0"
"Haverford,  United States","Haverford"," United States","Haverford, Lower Merion Township, Montgomery County, Pennsylvania, 19003, United States","40.0131672","-75.2943516","12457.293","76581.57","3","0"
"Bonn,  Germany","Bonn"," Germany","Bonn, North Rhine-Westphalia, Germany","50.735851","7.10066","13363.687","81570.457","6","0"
"Melbourne,  Australia","Melbourne"," Australia","Melbourne, City of Melbourne, Victoria, Australia","-37.8142176","144.9631608","25318.77","155248.969","8","0"
"Socorro,  United States","Socorro"," United States","Socorro, Socorro County, New Mexico, United States","34.0572858","-106.8930799","36845.096","226689.348","8","0"
"Morgantown,  United States","Morgantown"," United States","Morgantown, Monongalia County, West Virginia, United States","39.6296809","-79.9559437","54976.057","338017.106","13","0"
