"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Geneva,  Switzerland","Geneva","Switzerland","Geneva, Grand Genève, Geneva, Switzerland","46.2017559","6.1466014","0.0","0.0","0","11"
"Bern,  Switzerland","Bern","Switzerland","Bern, Bern-Mittelland administrative district, Bernese Mittelland administrative region, Bern, Switzerland","46.9482713","7.4514512","7.76","259.516","0","1"
"Brera,  Italy","Brera","Italy","Brera, Cascina Ronco, Vedano Olona, Varese, Lombardy, 21043, Italy","45.7706425","8.8829619","12.963","433.542","0","1"
"Milan,  Italy","Milan","Italy","Milan, Lombardy, Italy","45.4668","9.1905","14.924","499.122","0","1"
"Tübingen,  Germany","Tübingen","Germany","Tübingen, Landkreis Tübingen, Baden-Württemberg, Germany","48.5236164","9.0535531","20.24","676.932","0","1"
"Padua,  Italy","Padua","Italy","Padua, Padova, Veneto, Italy","45.4077172","11.8734455","27.06","905.005","0","1"
"Frankfurt,  Germany","Frankfurt","Germany","Frankfurt, Hesse, Germany","50.1106444","8.6820917","28.317","947.049","0","1"
"Würzburg,  Germany","Würzburg","Germany","Würzburg, Bavaria, Germany","49.79245","9.932966","29.214","977.04","0","1"
"Darmstadt,  Germany","Darmstadt","Germany","Darmstadt, Hesse, Germany","49.872775","8.651177","53.653","1794.409","0","2"
"Ferrara,  Italy","Ferrara","Italy","Ferrara, Emilia-Romagna, Italy","44.766764249999994","11.827938995640167","56.29","1882.592","0","2"
"Bologna,  Italy","Bologna","Italy","Bologna, Emilia-Romagna, Italy","44.4937577","11.3430308","80.405","2689.132","0","3"
"Toulouse,  France","Toulouse","France","Toulouse, Haute-Garonne, Occitania, Metropolitan France, France","43.6044622","1.4442469","196.537","6573.155","0","7"
"Bonn,  Germany","Bonn","Germany","Bonn, North Rhine-Westphalia, Germany","50.735851","7.10066","256.824","1018.079","1","0"
"Leuven,  Belgium","Leuven","Belgium","Leuven, Flemish Brabant, Flanders, Belgium","50.879202","4.7011675","265.157","1061.709","1","0"
"Garching bei München,  Germany","Garching bei München","Germany","Garching bei München, Landkreis München, Bavaria, 85748, Germany","48.2513878","11.6509662","283.374","9477.39","0","10"
"Gran Sasso,  Italy","Gran Sasso","Italy","Gran Sasso, 12, Via Luigi Vinciguerra, Coste Sant'Agostino, San Giorgio, Scapriano, Teramo, Abruzzo, 64100, Italy","42.6613631","13.700861500000002","336.258","1433.982","1","0"
"Valencia,  Spain","Valencia","Spain","Valencia, Comarca de València, Valencia, Valencian Community, Spain","39.4697065","-0.3763353","412.877","1835.154","1","0"
"Paris,  France","Paris","France","Paris, Ile-de-France, Metropolitan France, France","48.8566969","2.3514616","515.125","17228.262","0","21"
"Galway Bay,  Ireland","Galway Bay","Ireland","Galway Bay, County Galway, Connacht, Ireland","53.1439907","-9.469486214585425","521.198","2717.46","1","0"
"Lisbon,  Portugal","Lisbon","Portugal","Lisbon, Portugal","38.7077507","-9.1365919","564.418","3002.919","1","0"
"Noordwijk,  Netherlands","Noordwijk","Netherlands","Noordwijk, South Holland, Netherlands","52.2410856","4.4461969","646.357","2731.007","2","0"
