"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Sydney,  Australia","Sydney"," Australia","Sydney, New South Wales, Australia","-33.8548157","151.2164539","0.0","0.0","0","57"
"檸檬屋正宗苦瓜原汁 No. 21,  Taiwan","檸檬屋正宗苦瓜原汁 No. 21"," Taiwan","檸檬屋正宗苦瓜原汁 No. 21, Hanzhong Street, Wanhua District, Taipei City, Taiwan 108 +886 2 2383 2228, No. 21, Hanzhong Street, Ximen Village, Wanhua District, Ximending Commercial Area, Taipei, 108, Taiwan","25.0452747","121.5078001","2377.363","14525.286","1","0"
"Delhi,  India","Delhi"," India","Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India","28.6517178","77.2219388","3399.245","20858.929","1","0"
"Islamabad,  Pakistan","Islamabad"," Pakistan","Islamabad, Islamabad Capital Territory, 44000, Pakistan","33.6938118","73.0651511","3608.411","22155.344","1","0"
"Santiago de Chile,  Chile","Santiago de Chile"," Chile","Santiago de Chile, El Esfuerzo, Rodelillo, Valparaíso, Provincia de Valparaíso, Valparaiso Region, 2580727, Chile","-33.0513994","-71.5709254","3691.755","22671.909","1","0"
"Seoul,  South Korea","Seoul"," South Korea","Seoul, Nowon-gu, South Korea","37.5666791","126.9782914","8163.444","49968.213","3","0"
"Onsala,  Sweden","Onsala"," Sweden","Onsala, Kungsbacka kommun, Halland County, 43932, Sweden","57.4272188","12.0302702","10393.113","63997.397","2","0"
"Copenhagen,  Denmark","Copenhagen"," Denmark","Copenhagen, Copenhagen Municipality, Capital Region of Denmark, 1357, Denmark","55.6867243","12.5700724","10419.083","64158.356","2","0"
"Leeuwen,  Belgium","Leeuwen"," Belgium","Leeuwen, Koningin Astridplein, Statiekwartier, Antwerp, Flanders, 2018, Belgium","51.2155951","4.4218061","10860.695","66895.478","2","0"
"Madrid,  Spain","Madrid"," Spain","Madrid, Área metropolitana de Madrid y Corredor del Henares, Community of Madrid, 28001, Spain","40.4167047","-3.7035825","11480.713","70738.358","2","0"
"Tokyo,  Japan","Tokyo"," Japan","Tokyo, Japan","35.6828387","139.7594549","15349.869","93880.849","6","0"
"Rome,  Italy","Rome"," Italy","Rome, Roma Capitale, Lazio, Italy","41.8933203","12.4829321","15902.112","97932.617","3","0"
"Zurich,  Switzerland","Zurich"," Switzerland","Zurich, District Zurich, Zurich, Switzerland","47.3744489","8.5410422","16139.662","99404.956","3","0"
"Pasadena,  United States","Pasadena"," United States","Pasadena, California, United States","34.1476452","-118.1444779","19667.797","120853.097","5","0"
"Boston,  United States","Boston"," United States","Boston, Suffolk County, Massachusetts, United States","42.3602534","-71.0582912","21095.216","129909.917","4","0"
"Perth,  Australia","Perth"," Australia","Perth, City of Perth, Western Australia, 6000, Australia","-31.9527121","115.8604796","23955.465","131654.071","20","0"
"Leiden,  Netherlands","Leiden"," Netherlands","Leiden, Zoeterwoude, South Holland, Netherlands","52.1518157","4.4811088666204295","32493.898","200139.845","6","0"
"Oxford,  United Kingdom","Oxford"," United Kingdom","Oxford, Oxfordshire, South East England, England, United Kingdom","51.7520131","-1.2578499","33207.35","204561.838","6","0"
"Toronto,  Canada","Toronto"," Canada","Toronto, Golden Horseshoe, Ontario, Canada","43.6534817","-79.3839347","35397.559","217927.137","7","0"
"Paris,  France","Paris"," France","Paris, Ile-de-France, Metropolitan France, France","48.8566969","2.3514616","38545.812","237440.066","7","0"
"Berlin,  Germany","Berlin"," Germany","Berlin, 10117, Germany","52.5170365","13.3888599","52274.319","321900.642","10","0"
"Munich,  Germany","Munich"," Germany","Munich, Bavaria, Germany","48.1371079","11.5753822","68935.707","424539.267","13","0"
