"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Leiden,  Netherlands","Leiden"," Netherlands","Leiden, Zoeterwoude, South Holland, Netherlands","52.1518157","4.4811088666204295","0.0","0.0","0","6"
"Amsterdam,  Netherlands","Amsterdam"," Netherlands","Amsterdam, North Holland, Netherlands","52.3727598","4.8936041","2.231","74.61","0","1"
"Dwingeloo,  Netherlands","Dwingeloo"," Netherlands","Dwingeloo, Westerveld, Drenthe, Netherlands","52.8333065","6.3669419","8.878","296.927","0","1"
"Hürth,  Germany","Hürth"," Germany","Hürth, Rhein-Erft-Kreis, North Rhine-Westphalia, 50354, Germany","50.8807379","6.876568","13.025","435.625","0","1"
"Bonn,  Germany","Bonn"," Germany","Bonn, North Rhine-Westphalia, Germany","50.735851","7.10066","14.369","480.572","0","1"
"Manchester,  United Kingdom","Manchester"," United Kingdom","Manchester, Greater Manchester, North West England, England, United Kingdom","53.4794892","-2.2451148","28.424","950.623","0","1"
"Cologne,  Germany","Cologne"," Germany","Cologne, North Rhine-Westphalia, Germany","50.938361","6.959974","39.133","1308.789","0","3"
"Heidelberg,  Germany","Heidelberg"," Germany","Heidelberg, Baden-Württemberg, Germany","49.4093582","8.694724","50.832","1700.076","0","2"
"Gothenburg,  Sweden","Gothenburg"," Sweden","Gothenburg, Göteborgs Stad, Västra Götaland County, 41106, Sweden","57.7072326","11.9670171","360.439","1560.591","1","0"
"Bologna,  Italy","Bologna"," Italy","Bologna, Emilia-Romagna, Italy","44.4937577","11.3430308","434.981","1980.421","1","0"
"Krakow,  Poland","Krakow"," Poland","Krakow, Wieliczka County, Lesser Poland Voivodeship, Poland","50.0469432","19.997153435836697","461.979","2212.276","1","0"
"Garching bei München,  Germany","Garching bei München"," Germany","Garching bei München, Landkreis München, Bavaria, 85748, Germany","48.2513878","11.6509662","635.98","2676.671","2","0"
"Saint-Martin-d'Hères,  France","Saint-Martin-d'Hères"," France","Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France","45.1836683","5.75448","720.966","3121.649","2","0"
"Onsala,  Sweden","Onsala"," Sweden","Onsala, Kungsbacka kommun, Halland County, 43932, Sweden","57.4272188","12.0302702","1057.58","4557.494","3","0"
"Westford,  United States","Westford"," United States","Westford, Middlesex County, Massachusetts, United States","42.5792583","-71.4378411","1824.082","11096.041","1","0"
"University of Maryland,  United States","University of Maryland"," United States","University of Maryland, College Park, University Boulevard East, Berwyn, College Park, Prince George's County, Maryland, 20740, United States","38.99203005","-76.94610290199051","2021.388","12318.95","1","0"
"Charlottesville,  United States","Charlottesville"," United States","Charlottesville, Virginia, United States","38.029306","-78.4766781","2076.377","12659.772","1","0"
"Green Bank Telescope,  United States","Green Bank Telescope"," United States","Green Bank Telescope, Slavin Hollow Road, Pocahontas County, West Virginia, 24944, United States","38.4330645","-79.83986281512446","2094.289","12770.789","1","0"
"Albuquerque,  United States","Albuquerque"," United States","Albuquerque, Bernalillo County, New Mexico, United States","35.0841034","-106.650985","2694.959","16493.753","1","0"
"Socorro,  United States","Socorro"," United States","Socorro, Socorro County, New Mexico, United States","34.0572858","-106.8930799","2728.866","16703.908","1","0"
"Tonantzintla,  Mexico","Tonantzintla"," Mexico","Tonantzintla, Tlazintla, Iztacalco, Mexico City, 08710, Mexico","19.3963219","-99.1119511","3002.923","18402.517","1","0"
"Morelia,  Mexico","Morelia"," Mexico","Morelia, Michoacán, 58000, Mexico","19.7027116","-101.1923818","3036.164","18608.549","1","0"
"Tokyo,  Japan","Tokyo"," Japan","Tokyo, Japan","35.6828387","139.7594549","3043.782","18655.763","1","0"
"Hsinchu,  Taiwan","Hsinchu"," Taiwan","Hsinchu, Taiwan Province, Taiwan","24.8066333","120.9686833","3092.491","18957.662","1","0"
"Berazategui,  Argentina","Berazategui"," Argentina","Berazategui, Partido de Berazategui, Buenos Aires, Argentina","-34.7632677","-58.2116604","3717.005","22828.413","1","0"
"District of Stromlo,  Australia","District of Stromlo"," Australia","District of Stromlo, Australian Capital Territory, Australia","-35.3130241","148.992548","5408.118","33309.959","1","0"
"Taipei,  Taiwan","Taipei"," Taiwan","Taipei, Taiwan","25.0375198","121.5636796","9288.631","56942.146","3","0"
"Santiago,  Chile","Santiago"," Chile","Santiago, Provincia de Santiago, Santiago Metropolitan Region, Chile","-33.4377756","-70.6504502","11692.633","71842.193","3","0"
