"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Leiden,  Netherlands","Leiden"," Netherlands","Leiden, Zoeterwoude, South Holland, Netherlands","52.1518157","4.4811088666204295","0.0","0.0","0","2"
"Amsterdam,  Netherlands","Amsterdam"," Netherlands","Amsterdam, North Holland, Netherlands","52.3727598","4.8936041","2.231","74.61","0","1"
"Uccle - Ukkel,  Belgium","Uccle - Ukkel"," Belgium","Uccle - Ukkel, Brussels-Capital, 1180, Belgium","50.8035441","4.3338445","8.986","300.535","0","1"
"Manchester,  United Kingdom","Manchester"," United Kingdom","Manchester, Greater Manchester, North West England, England, United Kingdom","53.4794892","-2.2451148","28.424","950.623","0","1"
"London,  United Kingdom","London"," United Kingdom","London, Greater London, England, United Kingdom","51.5073219","-0.1276474","38.829","1298.618","0","2"
"Cardiff,  United Kingdom","Cardiff"," United Kingdom","Cardiff, Wales, CF, United Kingdom","51.4816546","-3.1791934","265.421","1063.093","1","0"
"Potsdam,  Germany","Potsdam"," Germany","Potsdam, Brandenburg, Germany","52.4009309","13.0591397","285.427","1167.841","1","0"
"Galway Bay,  Ireland","Galway Bay"," Ireland","Galway Bay, County Galway, Connacht, Ireland","53.1439907","-9.469486214585425","423.759","1892.129","1","0"
"Nice,  France","Nice"," France","Nice, Maritime Alps, Provence-Alpes-Côte d'Azur, Metropolitan France, France","43.7009358","7.2683912","428.454","1924.359","1","0"
"Biot,  France","Biot"," France","Biot, Grasse, Maritime Alps, Provence-Alpes-Côte d'Azur, Metropolitan France, 06410, France","43.6280001","7.0966644","429.691","1934.982","1","0"
"Barcelona,  Spain","Barcelona"," Spain","Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain","41.3828939","2.1774322","486.183","2420.143","1","0"
"Garching bei München,  Germany","Garching bei München"," Germany","Garching bei München, Landkreis München, Bavaria, 85748, Germany","48.2513878","11.6509662","635.98","2676.671","2","0"
"Granada,  Spain","Granada"," Spain","Granada, Comarca de la Vega de Granada, Granada, Andalusia, Spain","37.1734995","-3.5995337","662.752","3562.501","1","0"
"Gothenburg,  Sweden","Gothenburg"," Sweden","Gothenburg, Göteborgs Stad, Västra Götaland County, 41106, Sweden","57.7072326","11.9670171","720.877","3121.182","2","0"
"Tel Aviv-Yafo,  Israel","Tel Aviv-Yafo"," Israel","Tel Aviv-Yafo, Tel Aviv Subdistrict, Tel Aviv District, Israel","32.0852997","34.7818064","1203.356","6614.088","1","0"
"Athens,  Greece","Athens"," Greece","Athens, Municipality of Athens, Regional Unit of Central Athens, Attica, 10667, Greece","37.9839412","23.7283052","1598.771","8680.075","2","0"
"Madrid,  Spain","Madrid"," Spain","Madrid, Área metropolitana de Madrid y Corredor del Henares, Community of Madrid, 28001, Spain","40.4167047","-3.7035825","1635.183","8678.292","3","0"
"Cambridge,  United States","Cambridge"," United States","Cambridge, Middlesex County, Massachusetts, United States","42.3750997","-71.1056157","1821.846","11082.184","1","0"
"Denver,  United States","Denver"," United States","Denver, Denver County, Colorado, United States","39.7392364","-104.9848623","2533.305","15491.814","1","0"
"Carrollton,  United States","Carrollton"," United States","Carrollton, Dallas County, Texas, United States","32.9537349","-96.8902816","2576.031","15756.634","1","0"
"La Puerta,  Mexico","La Puerta"," Mexico","La Puerta, Ahumada, Chihuahua, Mexico","30.4413692","-107.161169","2838.694","17384.625","1","0"
"Tucson,  United States","Tucson"," United States","Tucson, Pima County, Arizona, United States","32.2228765","-110.9748477","2853.464","17476.168","1","0"
"Pasadena,  United States","Pasadena"," United States","Pasadena, California, United States","34.1476452","-118.1444779","2913.005","17845.203","1","0"
"Kyoto,  Japan","Kyoto"," Japan","Kyoto, Kyoto Prefecture, Japan","35.021041","135.7556075","3012.314","18460.723","1","0"
"Guadalajara,  Mexico","Guadalajara"," Mexico","Guadalajara, Jalisco, Mexico","20.6720375","-103.338396","3050.809","18699.314","1","0"
"Itajubá,  Brazil","Itajubá"," Brazil","Itajubá, Região Geográfica Imediata de Itajubá, Região Geográfica Intermediária de Pouso Alegre, Minas Gerais, Southeast Region, Brazil","-22.4238234","-45.4524156","3131.714","19200.767","1","0"
"Porto Alegre,  Brazil","Porto Alegre"," Brazil","Porto Alegre, Região Geográfica Imediata de Porto Alegre, Metropolitan Region of Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, South Region, Brazil","-30.0324999","-51.2303767","3460.67","21239.642","1","0"
"Rochester,  United States","Rochester"," United States","Rochester, Monroe, New York, United States","43.157285","-77.615214","3871.805","23578.212","2","0"
"London,  Canada","London"," Canada","London, Southwestern Ontario, Ontario, N6A 1G4, Canada","42.9836747","-81.2496068","4023.541","24518.673","2","0"
"San Cristóbal de La Laguna,  Spain","San Cristóbal de La Laguna"," Spain","San Cristóbal de La Laguna, Santa Cruz de Tenerife, Canary Islands, Spain","28.4857715","-16.3159422","5724.965","31429.847","5","0"
"Mexico City,  Mexico","Mexico City"," Mexico","Mexico City, Mexico","19.4326296","-99.1331785","6004.627","36797.483","2","0"
"Rio de Janeiro,  Brazil","Rio de Janeiro"," Brazil","Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, Brazil","-22.9110137","-43.2093727","6225.678","38167.561","2","0"
"Hong Kong Island,  China","Hong Kong Island"," China","Hong Kong Island, Hong Kong, China","22.2793278","114.1628131","9120.993","55903.122","3","0"
