"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Barcelona,  Spain","Barcelona"," Spain","Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain","41.3828939","2.1774322","0.0","0.0","0","13"
"Valencia,  Spain","Valencia"," Spain","Valencia, Comarca de València, Valencia, Valencian Community, Spain","39.4697065","-0.3763353","18.135","606.525","0","1"
"Madrid,  Spain","Madrid"," Spain","Madrid, Área metropolitana de Madrid y Corredor del Henares, Community of Madrid, 28001, Spain","40.4167047","-3.7035825","255.555","1011.432","1","0"
"Grenoble,  France","Grenoble"," France","Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France","45.1875602","5.7357819","257.833","1023.36","1","0"
"Granada,  Spain","Granada"," Spain","Granada, Comarca de la Vega de Granada, Granada, Andalusia, Spain","37.1734995","-3.5995337","323.114","1365.166","1","0"
"Brera,  Italy","Brera"," Italy","Brera, Cascina Ronco, Vedano Olona, Varese, Lombardy, 21043, Italy","45.7706425","8.8829619","340.24","1454.833","1","0"
"Osservatorio astrofisico di Arcetri,  Italy","Osservatorio astrofisico di Arcetri"," Italy","Osservatorio astrofisico di Arcetri, Via Guglielmo Righini, Pian dei Giullari, Quartiere 3, Florence, Metropolitan City of Florence, Tuscany, 50125, Italy","43.75018505","11.254173557851482","363.402","1576.107","1","0"
"Bologna,  Italy","Bologna"," Italy","Bologna, Emilia-Romagna, Italy","44.4937577","11.3430308","376.282","1643.544","1","0"
"Southampton,  United Kingdom","Southampton"," United Kingdom","Southampton, South East England, England, United Kingdom","50.9025349","-1.404189","459.051","2187.131","1","0"
"Bath,  United Kingdom","Bath"," United Kingdom","Bath, Bath and North East Somerset, South West England, England, United Kingdom","51.3813864","-2.3596963","475.547","2328.801","1","0"
"Bochum,  Germany","Bochum"," Germany","Bochum, North Rhine-Westphalia, Germany","51.4818111","7.2196635","480.775","2373.702","1","0"
"Cas. Turino,  Italy","Cas. Turino"," Italy","Cas. Turino, Ferrandina, Matera, Basilicata, Italy","40.534742","16.3946914","482.958","2392.45","1","0"
"Leiden,  Netherlands","Leiden"," Netherlands","Leiden, Zoeterwoude, South Holland, Netherlands","52.1518157","4.4811088666204295","486.183","2420.143","1","0"
"Cork,  Ireland","Cork"," Ireland","Cork, County Cork, Munster, Ireland","51.897077","-8.4654674","536.778","2841.089","1","0"
"Jaén,  Spain","Jaén"," Spain","Jaén, Andalusia, Spain","37.9557275","-3.492055612037218","595.952","2467.091","2","0"
"Geneva,  Switzerland","Geneva"," Switzerland","Geneva, Grand Genève, Geneva, Switzerland","46.2017559","6.1466014","600.86","2492.786","2","0"
