"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Groningen,  Netherlands","Groningen"," Netherlands","Groningen, Netherlands","53.2190652","6.5680077","0.0","0.0","0","27"
"Pesse,  Netherlands","Pesse"," Netherlands","Pesse, Hoogeveen, Drenthe, Netherlands","52.7723851","6.4505738","3.007","100.573","0","1"
"Jülich,  Germany","Jülich"," Germany","Jülich, Kreis Düren, North Rhine-Westphalia, 52428, Germany","50.9220931","6.3611015","15.297","511.606","0","1"
"Middelburg,  Netherlands","Middelburg"," Netherlands","Middelburg, Zeeland, Netherlands","51.4997302","3.6136962","16.57","554.166","0","1"
"Utrecht,  Netherlands","Utrecht"," Netherlands","Utrecht, Netherlands","52.0949753","5.109708","19.022","636.189","0","2"
"Noordwijk,  Netherlands","Noordwijk"," Netherlands","Noordwijk, South Holland, Netherlands","52.2410856","4.4461969","21.473","718.16","0","2"
"Hanover,  Germany","Hanover"," Germany","Hanover, Region Hannover, Lower Saxony, Germany","52.3744779","9.7385532","27.856","931.643","0","2"
"Leiden,  Netherlands","Leiden"," Netherlands","Leiden, Zoeterwoude, South Holland, Netherlands","52.1518157","4.4811088666204295","33.014","1104.162","0","3"
"Göttingen,  Germany","Göttingen"," Germany","Göttingen, Landkreis Göttingen, Lower Saxony, Germany","51.5328328","9.9351811","35.352","1182.329","0","2"
"Potsdam,  Germany","Potsdam"," Germany","Potsdam, Brandenburg, Germany","52.4009309","13.0591397","53.282","1782.018","0","2"
"London,  United Kingdom","London"," United Kingdom","London, Greater London, England, United Kingdom","51.5073219","-0.1276474","58.919","1970.548","0","2"
"Bonn,  Germany","Bonn"," Germany","Bonn, North Rhine-Westphalia, Germany","50.735851","7.10066","66.622","2228.15","0","4"
"Amsterdam,  Netherlands","Amsterdam"," Netherlands","Amsterdam, North Holland, Netherlands","52.3727598","4.8936041","87.74","2934.456","0","10"
"Dwingeloo,  Netherlands","Dwingeloo"," Netherlands","Dwingeloo, Westerveld, Drenthe, Netherlands","52.8333065","6.3669419","104.839","3506.316","0","39"
"Heidelberg,  Germany","Heidelberg"," Germany","Heidelberg, Baden-Württemberg, Germany","49.4093582","8.694724","160.963","5383.382","0","6"
"Tübingen,  Germany","Tübingen"," Germany","Tübingen, Landkreis Tübingen, Baden-Württemberg, Germany","48.5236164","9.0535531","272.617","1100.768","1","0"
"Didcot,  United Kingdom","Didcot"," United Kingdom","Didcot, South Oxfordshire, Oxfordshire, South East England, England, United Kingdom","51.6121773","-1.2439778415871414","275.828","1117.583","1","0"
"Manchester,  United Kingdom","Manchester"," United Kingdom","Manchester, Greater Manchester, North West England, England, United Kingdom","53.4794892","-2.2451148","285.963","1170.649","1","0"
"Liverpool,  United Kingdom","Liverpool"," United Kingdom","Liverpool, North West England, England, United Kingdom","53.4071991","-2.99168","304.917","1269.886","1","0"
"Campusbibliothek Brugg-Windisch,  Switzerland","Campusbibliothek Brugg-Windisch"," Switzerland","Campusbibliothek Brugg-Windisch, 6, Bahnhofstrasse, Windisch, Bezirk Brugg, Aargau, 5210, Switzerland","47.4817101","8.2110072","310.088","1296.963","1","0"
"Bristol,  United Kingdom","Bristol"," United Kingdom","Bristol, City of Bristol, South West England, England, United Kingdom","51.4538022","-2.5972985","311.578","1304.764","1","0"
"St Andrews,  United Kingdom","St Andrews"," United Kingdom","St Andrews, Fife, Scotland, KY16 9PA, United Kingdom","56.3403902","-2.7955844","326.989","1385.452","1","0"
"Lausanne,  Switzerland","Lausanne"," Switzerland","Lausanne, District de Lausanne, Vaud, Switzerland","46.5218269","6.6327025","346.847","1489.429","1","0"
