"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Turin,  Italy","Turin"," Italy","Turin, Torino, Piemont, Italy","45.0677551","7.6824892","0.0","0.0","0","29"
"Pavia,  Italy","Pavia"," Italy","Pavia, Lombardy, Italy","45.036854649999995","9.137825082826026","6.84","228.748","0","1"
"Brera,  Italy","Brera"," Italy","Brera, Cascina Ronco, Vedano Olona, Varese, Lombardy, 21043, Italy","45.7706425","8.8829619","7.296","244.024","0","1"
"Geneva,  Switzerland","Geneva"," Switzerland","Geneva, Grand Genève, Geneva, Switzerland","46.2017559","6.1466014","10.385","347.321","0","1"
"Florence,  Italy","Florence"," Italy","Florence, Metropolitan City of Florence, Tuscany, Italy","43.7698712","11.2555757","19.036","636.648","0","1"
"Bergamo,  Italy","Bergamo"," Italy","Bergamo, Lombardy, Italy","45.756655699999996","9.754219200862249","21.401","715.74","0","2"
"Varese,  Italy","Varese"," Italy","Varese, Lombardy, Italy","45.83971285","8.754157594917665","21.495","718.88","0","3"
"Milan,  Italy","Milan"," Italy","Milan, Lombardy, Italy","45.4668","9.1905","22.619","756.474","0","3"
"Triest,  Italy","Triest"," Italy","Triest, UTI Giuliana / Julijska MTU, Friuli-Venezia Giulia, Italy","45.6504806","13.7931263","28.805","963.388","0","1"
"Paris,  France","Paris"," France","Paris, Ile-de-France, Metropolitan France, France","48.8566969","2.3514616","285.389","1167.642","1","0"
"Bari,  Italy","Bari"," Italy","Bari, Apulia, Italy","41.1257843","16.8620293","392.368","1727.771","1","0"
"Leioa,  Spain","Leioa"," Spain","Leioa, Biscay, Autonomous Community of the Basque Country, 48940, Spain","43.3271048","-2.9846079","395.25","1742.857","1","0"
"Bremen,  Germany","Bremen"," Germany","Bremen, Free Hanseatic City of Bremen, Germany","53.0758196","8.8071646","403.943","1788.376","1","0"
"Southampton,  United Kingdom","Southampton"," United Kingdom","Southampton, South East England, England, United Kingdom","50.9025349","-1.404189","419.876","1871.799","1","0"
"Lund,  Sweden","Lund"," Sweden","Lund, Lund Municipality, Skåne County, Sweden","55.7029296","13.1929449","494.193","2488.937","1","0"
"Bailrigg,  United Kingdom","Bailrigg"," United Kingdom","Bailrigg, Lancaster, Lancashire, North West England, England, LA1 4XP, United Kingdom","54.0171572","-2.7876979","494.699","2493.286","1","0"
"Gdansk,  Poland","Gdansk"," Poland","Gdansk, Pomeranian Voivodeship, Poland","54.3482908","18.6540231","506.156","2591.673","1","0"
"Dublin,  Ireland","Dublin"," Ireland","Dublin, Dublin 1, Leinster, Ireland","53.3497645","-6.2602732","522.673","2729.167","1","0"
"Rome,  Italy","Rome"," Italy","Rome, Roma Capitale, Lazio, Italy","41.8933203","12.4829321","524.97","2095.438","2","0"
"Amsterdam,  Netherlands","Amsterdam"," Netherlands","Amsterdam, North Holland, Netherlands","52.3727598","4.8936041","764.565","3349.925","2","0"
"London,  United Kingdom","London"," United Kingdom","London, Greater London, England, United Kingdom","51.5073219","-0.1276474","826.891","3676.256","2","0"
"Ramat Gan,  Israel","Ramat Gan"," Israel","Ramat Gan, Tel Aviv Subdistrict, Tel Aviv District, Israel","32.0686867","34.8246812","1004.188","5494.355","1","0"
"Tbilisi,  Georgia","Tbilisi"," Georgia","Tbilisi, Georgia","41.6934591","44.8014495","1092.916","5993.187","1","0"
"Oxford,  United Kingdom","Oxford"," United Kingdom","Oxford, Oxfordshire, South East England, England, United Kingdom","51.7520131","-1.2578499","1306.532","5954.895","3","0"
"Prague,  Czechia","Prague"," Czechia","Prague, Czechia","50.0596288","14.446459273258009","1397.763","6012.033","4","0"
"Vienna,  Austria","Vienna"," Austria","Vienna, Austria","48.2083537","16.3725042","1742.678","7491.344","5","0"
"Boston,  United States","Boston"," United States","Boston, Suffolk County, Massachusetts, United States","42.3602534","-71.0582912","1993.88","12148.453","1","0"
"New York,  United States","New York"," United States","New York, United States","40.7127281","-74.0060152","2092.451","12759.398","1","0"
"Hamilton,  Canada","Hamilton"," Canada","Hamilton, Golden Horseshoe, Ontario, Canada","43.2560802","-79.8728583","2169.865","13239.212","1","0"
"Hanover,  United States","Hanover"," United States","Hanover, York County, Pennsylvania, 17331, United States","39.8063247","-76.9842735","2177.998","13289.621","1","0"
"London,  Canada","London"," Canada","London, Southwestern Ontario, Ontario, N6A 1G4, Canada","42.9836747","-81.2496068","2204.915","13456.451","1","0"
"Bengaluru,  India","Bengaluru"," India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India","12.9791198","77.5912997","2427.366","14835.203","1","0"
"Toronto,  Canada","Toronto"," Canada","Toronto, Golden Horseshoe, Ontario, Canada","43.6534817","-79.3839347","4302.534","26247.879","2","0"
"Waterloo,  Canada","Waterloo"," Canada","Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, Canada","43.4652699","-80.5222961","4358.799","26596.607","2","0"
"Southport,  Australia","Southport"," Australia","Southport, Gold Coast, Queensland, Australia","-27.9687807","153.4066696","5341.952","32899.86","1","0"
