"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Gothenburg,  Sweden","Gothenburg"," Sweden","Gothenburg, Göteborgs Stad, Västra Götaland County, 41106, Sweden","57.7072326","11.9670171","0.0","0.0","0","17"
"Onsala,  Sweden","Onsala"," Sweden","Onsala, Kungsbacka kommun, Halland County, 43932, Sweden","57.4272188","12.0302702","3.751","125.455","0","2"
"Aarhus,  Denmark","Aarhus"," Denmark","Aarhus, Aarhus Municipality, Central Denmark Region, 8000, Denmark","56.1496278","10.2134046","12.155","406.514","0","1"
"Stockholm,  Sweden","Stockholm"," Sweden","Stockholm, Stockholms kommun, Stockholm County, 111 29, Sweden","59.3251172","18.0710935","23.759","794.627","0","1"
"Copenhagen,  Denmark","Copenhagen"," Denmark","Copenhagen, Copenhagen Municipality, Capital Region of Denmark, 1357, Denmark","55.6867243","12.5700724","40.843","1365.99","0","3"
"Uppsala,  Sweden","Uppsala"," Sweden","Uppsala, Uppsala kommun, Uppsala County, 753 20, Sweden","59.8586126","17.6387436","48.418","1619.327","0","2"
"Groningen,  Netherlands","Groningen"," Netherlands","Groningen, Netherlands","53.2190652","6.5680077","292.97","1207.332","1","0"
"Trondheim,  Norway","Trondheim"," Norway","Trondheim, Trøndelag, Norway","63.4305658","10.3951929","307.66","1284.25","1","0"
"Toruń,  Poland","Toruń"," Poland","Toruń, Toruń County, Kuyavian-Pomeranian Voivodeship, Poland","53.0145361","18.596583144651557","317.767","1337.17","1","0"
"Bochum,  Germany","Bochum"," Germany","Bochum, North Rhine-Westphalia, Germany","51.4818111","7.2196635","351.288","1512.681","1","0"
"Cologne,  Germany","Cologne"," Germany","Cologne, North Rhine-Westphalia, Germany","50.938361","6.959974","375.293","1638.367","1","0"
"Bonn,  Germany","Bonn"," Germany","Bonn, North Rhine-Westphalia, Germany","50.735851","7.10066","381.996","1673.462","1","0"
"Leuven,  Belgium","Leuven"," Belgium","Leuven, Flemish Brabant, Flanders, Belgium","50.879202","4.7011675","403.352","1785.282","1","0"
"Grenoble,  France","Grenoble"," France","Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France","45.1875602","5.7357819","548.463","2912.124","1","0"
"Osservatorio astrofisico di Arcetri,  Italy","Osservatorio astrofisico di Arcetri"," Italy","Osservatorio astrofisico di Arcetri, Via Guglielmo Righini, Pian dei Giullari, Quartiere 3, Florence, Metropolitan City of Florence, Tuscany, 50125, Italy","43.75018505","11.254173557851482","582.442","3105.488","1","0"
"Moscow,  Russia","Moscow"," Russia","Moscow, Central Federal District, Russia","55.7504461","37.6174943","588.541","3140.196","1","0"
"Bari,  Italy","Bari"," Italy","Bari, Apulia, Italy","41.1257843","16.8620293","696.145","3752.53","1","0"
"Leiden,  Netherlands","Leiden"," Netherlands","Leiden, Zoeterwoude, South Holland, Netherlands","52.1518157","4.4811088666204295","720.877","3121.182","2","0"
"Madrid,  Spain","Madrid"," Spain","Madrid, Área metropolitana de Madrid y Corredor del Henares, Community of Madrid, 28001, Spain","40.4167047","-3.7035825","818.331","4447.851","1","0"
"Heidelberg,  Germany","Heidelberg"," Germany","Heidelberg, Baden-Württemberg, Germany","49.4093582","8.694724","848.519","3789.498","2","0"
"Florence,  Italy","Florence"," Italy","Florence, Metropolitan City of Florence, Tuscany, Italy","43.7698712","11.2555757","1163.344","6202.21","2","0"
"Tel Aviv-Yafo,  Israel","Tel Aviv-Yafo"," Israel","Tel Aviv-Yafo, Tel Aviv Subdistrict, Tel Aviv District, Israel","32.0852997","34.7818064","1212.569","6665.888","1","0"
"Novosibirsk,  Russia","Novosibirsk"," Russia","Novosibirsk, Novosibirsk Oblast, Siberian Federal District, 630000, Russia","55.0282171","82.9234509","1381.88","8355.263","1","0"
"Waterloo,  Canada","Waterloo"," Canada","Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, Canada","43.4652699","-80.5222961","2029.533","12369.429","1","0"
"London,  Canada","London"," Canada","London, Southwestern Ontario, Ontario, N6A 1G4, Canada","42.9836747","-81.2496068","2054.998","12527.261","1","0"
"Maryland,  United States","Maryland"," United States","Maryland, United States","39.5162234","-76.9382069","2076.298","12659.282","1","0"
"Baltimore,  United States","Baltimore"," United States","Baltimore, Maryland, United States","39.2908816","-76.610759","2076.742","12662.034","1","0"
"Paris,  France","Paris"," France","Paris, Ile-de-France, Metropolitan France, France","48.8566969","2.3514616","2385.473","11710.47","5","0"
"Boulder,  United States","Boulder"," United States","Boulder, Boulder County, Colorado, United States","40.0149856","-105.270545","2514.225","15373.556","1","0"
"Mountain View,  United States","Mountain View"," United States","Mountain View, Santa Clara County, California, United States","37.3893889","-122.0832101","2810.932","17212.556","1","0"
"Taipei,  Taiwan","Taipei"," Taiwan","Taipei, Taiwan","25.0375198","121.5636796","2858.78","17509.114","1","0"
"Garching bei München,  Germany","Garching bei München"," Germany","Garching bei München, Landkreis München, Bavaria, 85748, Germany","48.2513878","11.6509662","3145.031","14723.146","7","0"
"Santiago,  Chile","Santiago"," Chile","Santiago, Provincia de Santiago, Santiago Metropolitan Region, Chile","-33.4377756","-70.6504502","4128.253","25377.334","1","0"
"Greenbelt,  United States","Greenbelt"," United States","Greenbelt, Good Luck Road, New Carrollton, Prince George's County, Maryland, 20706, United States","38.9937333","-76.883065797021","4179.579","25485.802","2","0"
"Ann Arbor,  United States","Ann Arbor"," United States","Ann Arbor, Washtenaw County, Michigan, United States","42.2681569","-83.7312291","4232.754","25815.379","2","0"
"Sapporo,  Japan","Sapporo"," Japan","Sapporo, Ishikari Subprefecture, Hokkaido Prefecture, Japan","43.061936","141.3542924","5145.645","31473.496","2","0"
"Cambridge,  United States","Cambridge"," United States","Cambridge, Middlesex County, Massachusetts, United States","42.3750997","-71.1056157","5685.757","34611.465","3","0"
"Charlottesville,  United States","Charlottesville"," United States","Charlottesville, Virginia, United States","38.029306","-78.4766781","8579.367","52336.461","4","0"
