"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Copenhagen,  Denmark","Copenhagen"," Denmark","Copenhagen, Copenhagen Municipality, Capital Region of Denmark, 1357, Denmark","55.6867243","12.5700724","0.0","0.0","0","20"
"Lund,  Sweden","Lund"," Sweden","Lund, Lund Municipality, Skåne County, Sweden","55.7029296","13.1929449","2.337","78.153","0","1"
"Potsdam,  Germany","Potsdam"," Germany","Potsdam, Brandenburg, Germany","52.4009309","13.0591397","21.932","733.508","0","1"
"Amsterdam,  Netherlands","Amsterdam"," Netherlands","Amsterdam, North Holland, Netherlands","52.3727598","4.8936041","299.837","1243.29","1","0"
"Coventry,  United Kingdom","Coventry"," United Kingdom","Coventry, West Midlands Combined Authority, West Midlands, England, United Kingdom","52.4081812","-1.510477","434.163","1973.394","1","0"
"Warwick,  United Kingdom","Warwick"," United Kingdom","Warwick, Warwickshire, West Midlands, England, United Kingdom","52.2814519","-1.5815742","436.679","1994.998","1","0"
"Birmingham,  United Kingdom","Birmingham"," United Kingdom","Birmingham, West Midlands Combined Authority, West Midlands, England, United Kingdom","52.4796992","-1.9026911","438.85","2013.644","1","0"
"Exeter,  United Kingdom","Exeter"," United Kingdom","Exeter, Devon, South West England, England, United Kingdom","50.725562","-3.5269108","484.243","2403.485","1","0"
"Sofia,  Bulgaria","Sofia"," Bulgaria","Sofia, Sofia City, Sofia-City, Bulgaria","42.6978634","23.3221789","612.324","3275.536","1","0"
"Leiden,  Netherlands","Leiden"," Netherlands","Leiden, Zoeterwoude, South Holland, Netherlands","52.1518157","4.4811088666204295","628.163","2635.742","2","0"
"Nijmegen,  Netherlands","Nijmegen"," Netherlands","Nijmegen, Gelderland, Netherlands","51.8474946","5.8637771","889.724","3678.624","3","0"
"Boston,  United States","Boston"," United States","Boston, Suffolk County, Massachusetts, United States","42.3602534","-71.0582912","1933.089","11771.667","1","0"
"Dartmouth,  United States","Dartmouth"," United States","Dartmouth, Bristol County, Massachusetts, United States","41.6332267","-70.9879928","1950.41","11879.024","1","0"
"Barcelona,  Spain","Barcelona"," Spain","Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain","41.3828939","2.1774322","1966.447","10563.399","3","0"
"Rochester,  United States","Rochester"," United States","Rochester, Monroe, New York, United States","43.157285","-77.615214","2032.118","12385.453","1","0"
"Toronto,  Canada","Toronto"," Canada","Toronto, Golden Horseshoe, Ontario, Canada","43.6534817","-79.3839347","2050.431","12498.958","1","0"
"Princeton,  United States","Princeton"," United States","Princeton, Mercer County, New Jersey, United States","40.3492744","-74.6592958","2052.209","12509.976","1","0"
"Baltimore,  United States","Baltimore"," United States","Baltimore, Maryland, United States","39.2908816","-76.610759","2116.446","12908.115","1","0"
"Washington,  United States","Washington"," United States","Washington, District of Columbia, United States","38.8949924","-77.0365581","2134.941","13022.753","1","0"
"Ann Arbor,  United States","Ann Arbor"," United States","Ann Arbor, Washtenaw County, Michigan, United States","42.2681569","-83.7312291","2163.428","13199.314","1","0"
"Haifa,  Israel","Haifa"," Israel","Haifa, Haifa Subdistrict, Haifa District, Israel","32.8191218","34.9983856","2243.522","12310.718","2","0"
"Tel Aviv-Yafo,  Israel","Tel Aviv-Yafo"," Israel","Tel Aviv-Yafo, Tel Aviv Subdistrict, Tel Aviv District, Israel","32.0852997","34.7818064","2288.57","12563.978","2","0"
"Charlotte Amalie,  United States","Charlotte Amalie"," United States","Charlotte Amalie, Saint Thomas - Saint John District, United States Virgin Islands, 00804, United States","18.341137","-64.932789","2471.305","15107.541","1","0"
"Kunming,  China","Kunming"," China","Kunming, Yunnan, China","24.8843019","102.8324209","2538.491","15523.961","1","0"
"Oklahoma City,  United States","Oklahoma City"," United States","Oklahoma City, Oklahoma County, Oklahoma, United States","35.4729886","-97.5170536","2589.874","15842.432","1","0"
"Shreveport,  United States","Shreveport"," United States","Shreveport, Caddo Parish, Louisiana, United States","32.5221828","-93.7651944","2614.31","15993.89","1","0"
"Puebla,  Mexico","Puebla"," Mexico","Puebla, Mexico","18.833333","-98.0","3100.16","19005.192","1","0"
"Santiago,  Chile","Santiago"," Chile","Santiago, Provincia de Santiago, Santiago Metropolitan Region, Chile","-33.4377756","-70.6504502","4108.216","25253.142","1","0"
"Evanston,  United States","Evanston"," United States","Evanston, Evanston Township, Cook County, Illinois, United States","42.0447388","-87.6930459","4474.378","27312.97","2","0"
"Tokyo,  Japan","Tokyo"," Japan","Tokyo, Japan","35.6828387","139.7594549","5677.231","34768.272","2","0"
"University of California,  United States","University of California"," United States","University of California, Berkeley, Derby Street, Claremont, Berkeley, Alameda County, California, 94720-1076, United States","37.8753497","-122.23963364918777","5725.53","35067.633","2","0"
"Santa Barbara,  United States","Santa Barbara"," United States","Santa Barbara, Santa Barbara County, California, United States","34.4221319","-119.7026673","5890.002","36087.034","2","0"
"Pasadena,  United States","Pasadena"," United States","Pasadena, California, United States","34.1476452","-118.1444779","11736.623","71905.187","4","0"
"Santa Cruz County,  United States","Santa Cruz County"," United States","Santa Cruz County, California, United States","37.050096","-121.9905908","17321.426","106100.593","6","0"
