"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Saint Petersburg,  Russia","Saint Petersburg"," Russia","Saint Petersburg, Northwestern Federal District, 190000, Russia","59.938732","30.316229","0.0","0.0","0","1"
"Pulkovo,  Russia","Pulkovo"," Russia","Pulkovo, улица Пилотов, Aviagorodok, Saint Petersburg, округ Пулковский меридиан, Saint Petersburg, Northwestern Federal District, 190000, Russia","59.801698599999995","30.267601113109503","1.851","61.909","0","2"
"Stockholm,  Sweden","Stockholm"," Sweden","Stockholm, Stockholms kommun, Stockholm County, 111 29, Sweden","59.3251172","18.0710935","41.306","1381.462","0","1"
"Warsaw,  Poland","Warsaw"," Poland","Warsaw, Masovian Voivodeship, Poland","52.2319581","21.0067249","444.555","2062.643","1","0"
"Kazan,  Russia","Kazan"," Russia","Kazan, Tatarstan, Volga Federal District, Russia","55.7823547","49.1242266","483.718","2398.978","1","0"
"Vienna,  Austria","Vienna"," Austria","Vienna, Austria","48.2083537","16.3725042","593.184","3166.612","1","0"
"Neu-Isenburg,  Germany","Neu-Isenburg"," Germany","Neu-Isenburg, Landkreis Offenbach, Hesse, 63263, Germany","50.0552494","8.695738","651.606","3499.073","1","0"
"Bonn,  Germany","Bonn"," Germany","Bonn, North Rhine-Westphalia, Germany","50.735851","7.10066","660.412","3549.184","1","0"
"Leiden,  Netherlands","Leiden"," Netherlands","Leiden, Zoeterwoude, South Holland, Netherlands","52.1518157","4.4811088666204295","671.697","3613.407","1","0"
"Chelyabinsk,  Russia","Chelyabinsk"," Russia","Chelyabinsk, Sovetskiy rayon, Chelyabinsk, Chelyabinsk Oblast, Ural Federal District, Russia","55.1598408","61.4025547","707.778","3818.729","1","0"
"Strasbourg,  France","Strasbourg"," France","Strasbourg, Bas-Rhin, Grand Est, Metropolitan France, France","48.584614","7.7507127","710.551","3834.51","1","0"
"Grenoble,  France","Grenoble"," France","Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France","45.1875602","5.7357819","848.269","4617.768","1","0"
"Crimea,  Ukraine","Crimea"," Ukraine","Crimea, Otamana Holovatoho Street, Peresyp, Suvorovs'kyi Rayon, Одеська міська громада, Odesa, Одеський район, Odesa Oblast, 65003, Ukraine","46.4986535","30.7215963","1124.09","5978.829","2","0"
"Rostov-on-Don,  Russia","Rostov-on-Don"," Russia","Rostov-on-Don, Rostov Oblast, Southern Federal District, Russia","47.2213858","39.7114196","1156.365","6162.492","2","0"
"Évora,  Portugal","Évora"," Portugal","Évora, Alentejo Region, Portugal","38.5707742","-7.9092808","1226.495","7134.833","1","0"
"Garching bei München,  Germany","Garching bei München"," Germany","Garching bei München, Landkreis München, Bavaria, 85748, Germany","48.2513878","11.6509662","1316.467","7073.577","2","0"
"Paris,  France","Paris"," France","Paris, Ile-de-France, Metropolitan France, France","48.8566969","2.3514616","1594.501","8655.772","2","0"
"Moscow,  Russia","Moscow"," Russia","Moscow, Central Federal District, Russia","55.7504461","37.6174943","1935.356","64727.63","0","51"
"Chennai,  India","Chennai"," India","Chennai, Chennai District, Tamil Nadu, India","13.0836939","80.270186","2163.205","13197.928","1","0"
"Edmonton,  Canada","Edmonton"," Canada","Edmonton, Edmonton (city), Alberta, Canada","53.535411","-113.507996","2290.301","13985.673","1","0"
"Shanghai,  China","Shanghai"," China","Shanghai, Huangpu District, Shanghai, 200001, China","31.2322758","121.4692071","2326.14","14207.804","1","0"
"Washington,  United States","Washington"," United States","Washington, District of Columbia, United States","38.8949924","-77.0365581","2355.774","14391.478","1","0"
"Kobe,  Japan","Kobe"," Japan","Kobe, Hyogo Prefecture, Japan","34.6932379","135.1943764","2446.46","14953.552","1","0"
"Cornell,  United States","Cornell"," United States","Cornell, Livingston County, Illinois, United States","40.9900326","-88.7292337","2452.574","14991.448","1","0"
"Chiba,  Japan","Chiba"," Japan","Chiba, Chiba Prefecture, Japan","35.609985","140.118126","2492.816","15240.865","1","0"
"Taipei,  Taiwan","Taipei"," Taiwan","Taipei, Taiwan","25.0375198","121.5636796","2513.925","15371.703","1","0"
"Huntsville,  United States","Huntsville"," United States","Huntsville, Madison County, Alabama, United States","34.729847","-86.5859011","2622.032","16041.751","1","0"
"Atlanta,  United States","Atlanta"," United States","Atlanta, Fulton County, Georgia, United States","33.7489924","-84.3902644","2622.168","16042.594","1","0"
"Novosibirsk,  Russia","Novosibirsk"," Russia","Novosibirsk, Novosibirsk Oblast, Siberian Federal District, 630000, Russia","55.0282171","82.9234509","4525.895","24839.853","4","0"
"Cape Town,  South Africa","Cape Town"," South Africa","Cape Town, City of Cape Town, Western Cape, 8001, South Africa","-33.928992","18.417396","6840.574","41978.698","2","0"
"Beijing,  China","Beijing"," China","Beijing, Dongcheng District, Beijing, 100010, China","39.906217","116.3912757","7948.842","48428.457","4","0"
"Concepcion,  Chile","Concepcion"," Chile","Concepcion, Provincia de Concepción, Biobío Region, Chile","-36.8270795","-73.0502399","9231.331","56796.647","2","0"
"Tokyo,  Japan","Tokyo"," Japan","Tokyo, Japan","35.6828387","139.7594549","17396.8","106358.111","7","0"
