"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Groningen,  Netherlands","Groningen"," Netherlands","Groningen, Netherlands","53.2190652","6.5680077","0.0","0.0","0","7"
"Noordwijk,  Netherlands","Noordwijk"," Netherlands","Noordwijk, South Holland, Netherlands","52.2410856","4.4461969","10.736","359.08","0","1"
"Hanover,  Germany","Hanover"," Germany","Hanover, Region Hannover, Lower Saxony, Germany","52.3744779","9.7385532","13.928","465.821","0","1"
"Bonn,  Germany","Bonn"," Germany","Bonn, North Rhine-Westphalia, Germany","50.735851","7.10066","16.655","557.037","0","1"
"Siegen,  Germany","Siegen"," Germany","Siegen, Kreis Siegen-Wittgenstein, North Rhine-Westphalia, Germany","50.8749804","8.0227233","16.683","557.95","0","1"
"Utrecht,  Netherlands","Utrecht"," Netherlands","Utrecht, Netherlands","52.0949753","5.109708","19.022","636.189","0","2"
"Frankfurt,  Germany","Frankfurt"," Germany","Frankfurt, Hesse, Germany","50.1106444","8.6820917","22.431","750.19","0","1"
"Potsdam,  Germany","Potsdam"," Germany","Potsdam, Brandenburg, Germany","52.4009309","13.0591397","26.641","891.009","0","1"
"Berlin,  Germany","Berlin"," Germany","Berlin, 10117, Germany","52.5170365","13.3888599","27.763","928.515","0","1"
"Zeuthen,  Germany","Zeuthen"," Germany","Zeuthen, Dahme-Spreewald, Brandenburg, 15738, Germany","52.3508259","13.6293881","28.967","968.779","0","1"
"Cambridge,  United Kingdom","Cambridge"," United Kingdom","Cambridge, Cambridgeshire, East of England, England, United Kingdom","52.197584649999996","0.13915373736874398","53.531","1790.34","0","2"
"Dwingeloo,  Netherlands","Dwingeloo"," Netherlands","Dwingeloo, Westerveld, Drenthe, Netherlands","52.8333065","6.3669419","56.452","1888.016","0","21"
"Heidelberg,  Germany","Heidelberg"," Germany","Heidelberg, Baden-Württemberg, Germany","49.4093582","8.694724","80.482","2691.691","0","3"
"Hamburg,  Germany","Hamburg"," Germany","Hamburg, Germany","53.550341","10.000654","82.737","2767.13","0","6"
"Amsterdam,  Netherlands","Amsterdam"," Netherlands","Amsterdam, North Holland, Netherlands","52.3727598","4.8936041","96.514","3227.902","0","11"
"Coventry,  United Kingdom","Coventry"," United Kingdom","Coventry, West Midlands Combined Authority, West Midlands, England, United Kingdom","52.4081812","-1.510477","272.493","1100.121","1","0"
"Oxford,  United Kingdom","Oxford"," United Kingdom","Oxford, Oxfordshire, South East England, England, United Kingdom","51.7520131","-1.2578499","274.046","1108.25","1","0"
"Manchester,  United Kingdom","Manchester"," United Kingdom","Manchester, Greater Manchester, North West England, England, United Kingdom","53.4794892","-2.2451148","285.963","1170.649","1","0"
"Jodrell Bank,  United Kingdom","Jodrell Bank"," United Kingdom","Jodrell Bank, Lower Withington, Cheshire East, North West England, England, SK11 9DW, United Kingdom","53.2434155","-2.2990958","287.681","1179.643","1","0"
"Garching bei München,  Germany","Garching bei München"," Germany","Garching bei München, Landkreis München, Bavaria, 85748, Germany","48.2513878","11.6509662","313.617","1315.442","1","0"
"Geneva,  Switzerland","Geneva"," Switzerland","Geneva, Grand Genève, Geneva, Switzerland","46.2017559","6.1466014","360.66","1561.749","1","0"
"Lyon,  France","Lyon"," France","Lyon, Métropole de Lyon, Departemental constituency of Rhône, Auvergne-Rhône-Alpes, Metropolitan France, France","45.7578137","4.8320114","382.866","1678.018","1","0"
"Warsaw,  Poland","Warsaw"," Poland","Warsaw, Masovian Voivodeship, Poland","52.2319581","21.0067249","431.866","1953.668","1","0"
"Stockholm,  Sweden","Stockholm"," Sweden","Stockholm, Stockholms kommun, Stockholm County, 111 29, Sweden","59.3251172","18.0710935","432.619","1960.134","1","0"
"Krakow,  Poland","Krakow"," Poland","Krakow, Wieliczka County, Lesser Poland Voivodeship, Poland","50.0469432","19.997153435836697","434.896","1979.688","1","0"
"Nice,  France","Nice"," France","Nice, Maritime Alps, Provence-Alpes-Côte d'Azur, Metropolitan France, France","43.7009358","7.2683912","451.144","2119.229","1","0"
"Erlangen,  Germany","Erlangen"," Germany","Erlangen, Bavaria, Germany","49.5978157","11.0038064","511.743","2026.181","2","0"
"Rome,  Italy","Rome"," Italy","Rome, Roma Capitale, Lazio, Italy","41.8933203","12.4829321","515.08","2668.316","1","0"
"Milton Keynes,  United Kingdom","Milton Keynes"," United Kingdom","Milton Keynes, South East England, England, MK9 3AF, United Kingdom","52.0429797","-0.7589607","515.326","2044.942","2","0"
"Leicester,  United Kingdom","Leicester"," United Kingdom","Leicester, Leicestershire, East Midlands, England, LE1 5YA, United Kingdom","52.6361398","-1.1330789","522.026","2080.024","2","0"
"Algiers,  Algeria","Algiers"," Algeria","Algiers, Central Algiers, Sidi M'Hamed District, Algiers, 16007, Algeria","36.7753606","3.0601882","686.413","3697.15","1","0"
"Granada,  Spain","Granada"," Spain","Granada, Comarca de la Vega de Granada, Granada, Andalusia, Spain","37.1734995","-3.5995337","721.867","3898.906","1","0"
"Annecy,  France","Annecy"," France","Annecy, Upper Savoy, Auvergne-Rhône-Alpes, Metropolitan France, France","45.8992348","6.1288847","747.039","3258.164","2","0"
"Brera,  Italy","Brera"," Italy","Brera, Cascina Ronco, Vedano Olona, Varese, Lombardy, 21043, Italy","45.7706425","8.8829619","770.167","3379.258","2","0"
"Strasbourg,  France","Strasbourg"," France","Strasbourg, Bas-Rhin, Grand Est, Metropolitan France, France","48.584614","7.7507127","785.255","3131.637","3","0"
"Triest,  Italy","Triest"," Italy","Triest, UTI Giuliana / Julijska MTU, Friuli-Venezia Giulia, Italy","45.6504806","13.7931263","869.607","3957.787","2","0"
"Bologna,  Italy","Bologna"," Italy","Bologna, Emilia-Romagna, Italy","44.4937577","11.3430308","888.777","4122.419","2","0"
"Marseille,  France","Marseille"," France","Marseille, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, Metropolitan France, 13000, France","43.2961743","5.3699525","924.309","4427.573","2","0"
"Barcelona,  Spain","Barcelona"," Spain","Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain","41.3828939","2.1774322","1041.254","5425.861","2","0"
"City of Edinburgh,  United Kingdom","City of Edinburgh"," United Kingdom","City of Edinburgh, Scotland, United Kingdom","55.9533456","-3.1883749","1315.231","5579.905","4","0"
