"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Paris,  France","Paris"," France","Paris, Ile-de-France, Metropolitan France, France","48.8566969","2.3514616","0.0","0.0","0","15"
"Leiden,  Netherlands","Leiden"," Netherlands","Leiden, Zoeterwoude, South Holland, Netherlands","52.1518157","4.4811088666204295","23.687","792.209","0","1"
"Cambridge,  United Kingdom","Cambridge"," United Kingdom","Cambridge, Cambridgeshire, East of England, England, United Kingdom","52.197584649999996","0.13915373736874398","24.1","806.031","0","1"
"Geneva,  Switzerland","Geneva"," Switzerland","Geneva, Grand Genève, Geneva, Switzerland","46.2017559","6.1466014","24.53","820.393","0","1"
"Lyon,  France","Lyon"," France","Lyon, Métropole de Lyon, Departemental constituency of Rhône, Auvergne-Rhône-Alpes, Metropolitan France, France","45.7578137","4.8320114","46.885","1568.049","0","2"
"Strasbourg,  France","Strasbourg"," France","Strasbourg, Bas-Rhin, Grand Est, Metropolitan France, France","48.584614","7.7507127","47.499","1588.608","0","2"
"Milan,  Italy","Milan"," Italy","Milan, Lombardy, Italy","45.4668","9.1905","306.645","1278.936","1","0"
"Munich,  Germany","Munich"," Germany","Munich, Bavaria, Germany","48.1371079","11.5753822","323.627","1367.848","1","0"
"Padua,  Italy","Padua"," Italy","Padua, Padova, Veneto, Italy","45.4077172","11.8734455","373.778","1630.437","1","0"
"Venice,  Italy","Venice"," Italy","Venice, Venezia, Veneto, Italy","45.4371908","12.3345898","384.932","1688.838","1","0"
"Triest,  Italy","Triest"," Italy","Triest, UTI Giuliana / Julijska MTU, Friuli-Venezia Giulia, Italy","45.6504806","13.7931263","418.793","1866.126","1","0"
"Vienna,  Austria","Vienna"," Austria","Vienna, Austria","48.2083537","16.3725042","445.051","2066.9","1","0"
"Nottingham,  United Kingdom","Nottingham"," United Kingdom","Nottingham, Nottinghamshire, East Midlands, England, United Kingdom","52.9534193","-1.1496461","519.981","2069.314","2","0"
"Marseille,  France","Marseille"," France","Marseille, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, Metropolitan France, 13000, France","43.2961743","5.3699525","629.394","2642.19","2","0"
"Garching bei München,  Germany","Garching bei München"," Germany","Garching bei München, Landkreis München, Bavaria, 85748, Germany","48.2513878","11.6509662","649.85","2749.293","2","0"
"Moscow,  Russia","Moscow"," Russia","Moscow, Central Federal District, Russia","55.7504461","37.6174943","911.374","4972.546","1","0"
"Jerusalem,  Israel","Jerusalem"," Israel","Jerusalem, Jerusalem Subdistrict, Jerusalem District, Israel","31.79592425","35.21198075969497","1211.371","6659.151","1","0"
"Boston,  United States","Boston"," United States","Boston, Suffolk County, Massachusetts, United States","42.3602534","-71.0582912","1818.633","11062.267","1","0"
"Cambridge,  United States","Cambridge"," United States","Cambridge, Middlesex County, Massachusetts, United States","42.3750997","-71.1056157","1819.369","11066.832","1","0"
"Amherst,  United States","Amherst"," United States","Amherst, Hampshire County, Massachusetts, United States","42.3685658","-72.505714","1850.082","11257.191","1","0"
"New York,  United States","New York"," United States","New York, United States","40.7127281","-74.0060152","1917.396","11674.402","1","0"
"Princeton,  United States","Princeton"," United States","Princeton, Mercer County, New Jersey, United States","40.3492744","-74.6592958","1939.474","11811.244","1","0"
"Baltimore,  United States","Baltimore"," United States","Baltimore, Maryland, United States","39.2908816","-76.610759","2005.264","12219.009","1","0"
"Vancouver,  Canada","Vancouver"," Canada","Vancouver, District of North Vancouver, British Columbia, Canada","49.2608724","-123.1139529","2590.301","15845.08","1","0"
"Rome,  Italy","Rome"," Italy","Rome, Roma Capitale, Lazio, Italy","41.8933203","12.4829321","2770.789","13264.363","6","0"
"Tucson,  United States","Tucson"," United States","Tucson, Pima County, Arizona, United States","32.2228765","-110.9748477","2888.629","17694.123","1","0"
"Nanjing,  China","Nanjing"," China","Nanjing, Nanjing City, Jiangsu, 210008, China","32.0609736","118.7916458","2950.512","18077.674","1","0"
"Irvine,  United States","Irvine"," United States","Irvine, Orange County, California, United States","33.6856969","-117.8259819","2969.198","18193.487","1","0"
"Santa Barbara,  United States","Santa Barbara"," United States","Santa Barbara, Santa Barbara County, California, United States","34.4221319","-119.7026673","2979.203","18255.499","1","0"
"Sendai,  Japan","Sendai"," Japan","Sendai, Miyagi Prefecture, Japan","38.2677554","140.8691498","3099.679","19002.214","1","0"
"Valparaíso,  Chile","Valparaíso"," Chile","Valparaíso, Provincia de Valparaíso, Valparaiso Region, Chile","-33.0458456","-71.6196749","3800.36","23345.047","1","0"
"Pasadena,  United States","Pasadena"," United States","Pasadena, California, United States","34.1476452","-118.1444779","5922.131","36286.171","2","0"
"Tokyo,  Japan","Tokyo"," Japan","Tokyo, Japan","35.6828387","139.7594549","9506.579","58292.988","3","0"
