"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Tel Aviv-Yafo,  Israel","Tel Aviv-Yafo"," Israel","Tel Aviv-Yafo, Tel Aviv Subdistrict, Tel Aviv District, Israel","32.0852997","34.7818064","0.0","0.0","0","24"
"Ariel,  Israel","Ariel"," Israel","Ariel, Tel Aviv, Hatikva Quarter, Tel Aviv-Yafo, Tel Aviv Subdistrict, Tel Aviv District, no, Israel","32.0510445","34.7988728","0.247","8.269","0","1"
"Ramat Gan,  Israel","Ramat Gan"," Israel","Ramat Gan, Tel Aviv Subdistrict, Tel Aviv District, Israel","32.0686867","34.8246812","0.266","8.884","0","1"
"Rehovot,  Israel","Rehovot"," Israel","Rehovot, Rehovot Subdistrict, Center District, Israel","31.8930644","34.80340932920801","5.136","171.78","0","4"
"Beersheba,  Israel","Beersheba"," Israel","Beersheba, Beersheba Subdistrict, South District, Israel","31.2457442","34.7925181","16.749","560.16","0","3"
"Haifa,  Israel","Haifa"," Israel","Haifa, Haifa Subdistrict, Haifa District, Israel","32.8191218","34.9983856","25.143","840.898","0","5"
"Jerusalem,  Israel","Jerusalem"," Israel","Jerusalem, Jerusalem Subdistrict, Jerusalem District, Israel","31.79592425","35.21198075969497","34.073","1139.549","0","11"
"Abu Dhabi,  United Arab Emirates","Abu Dhabi"," United Arab Emirates","Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates","24.4538352","54.3774014","772.643","4187.853","1","0"
"Valencia,  Spain","Valencia"," Spain","Valencia, Comarca de València, Valencia, Valencian Community, Spain","39.4697065","-0.3763353","1184.451","6507.805","1","0"
"Paris,  France","Paris"," France","Paris, Ile-de-France, Metropolitan France, France","48.8566969","2.3514616","1193.041","6556.097","1","0"
"Leiden,  Netherlands","Leiden"," Netherlands","Leiden, Zoeterwoude, South Holland, Netherlands","52.1518157","4.4811088666204295","1203.356","6614.088","1","0"
"Granada,  Spain","Granada"," Spain","Granada, Comarca de la Vega de Granada, Granada, Andalusia, Spain","37.1734995","-3.5995337","1221.245","7065.381","1","0"
"Garching bei München,  Germany","Garching bei München"," Germany","Garching bei München, Landkreis München, Bavaria, 85748, Germany","48.2513878","11.6509662","1935.061","10576.524","2","0"
"Cambridge,  United States","Cambridge"," United States","Cambridge, Middlesex County, Massachusetts, United States","42.3750997","-71.1056157","2877.09","17622.6","1","0"
"Princeton,  United States","Princeton"," United States","Princeton, Mercer County, New Jersey, United States","40.3492744","-74.6592958","2997.169","18366.856","1","0"
"Baltimore,  United States","Baltimore"," United States","Baltimore, Maryland, United States","39.2908816","-76.610759","3062.973","18774.71","1","0"
"Evanston,  United States","Evanston"," United States","Evanston, Evanston Township, Cook County, Illinois, United States","42.0447388","-87.6930459","3226.29","19786.948","1","0"
"Melbourne,  Australia","Melbourne"," Australia","Melbourne, City of Melbourne, Victoria, Australia","-37.8142176","144.9631608","4476.592","27536.342","1","0"
"New York,  United States","New York"," United States","New York, United States","40.7127281","-74.0060152","5950.181","36460.025","2","0"
